Sun Mar 08 00:00:00 GMT 2020,France,0,0,0,0
Sun Mar 08 00:00:00 GMT 2020,France,2,0,0,2
Sun Mar 08 00:00:00 GMT 2020,France,0,0,0,0
Sun Mar 08 00:00:00 GMT 2020,France,0,0,0,0
Sun Mar 08 00:00:00 GMT 2020,France,0,0,0,0
Sun Mar 08 00:00:00 GMT 2020,France,3,0,0,3
Sun Mar 08 00:00:00 GMT 2020,France,0,0,0,0
Sun Mar 08 00:00:00 GMT 2020,France,0,0,0,0
Sun Mar 08 00:00:00 GMT 2020,France,0,0,0,0
Mon Mar 09 00:00:00 GMT 2020,France,1401,25,12,1364
Mon Mar 09 00:00:00 GMT 2020,France,5,0,0,5
Mon Mar 09 00:00:00 GMT 2020,France,0,0,0,0
Mon Mar 09 00:00:00 GMT 2020,France,0,0,0,0
Mon Mar 09 00:00:00 GMT 2020,France,2,0,0,2
Mon Mar 09 00:00:00 GMT 2020,France,0,0,0,0
Mon Mar 09 00:00:00 GMT 2020,France,0,0,0,0
Mon Mar 09 00:00:00 GMT 2020,France,0,0,0,0
Mon Mar 09 00:00:00 GMT 2020,France,1,0,0,1
Mon Mar 09 00:00:00 GMT 2020,France,0,0,0,0
Mon Mar 09 00:00:00 GMT 2020,France,2,0,0,2
Mon Mar 09 00:00:00 GMT 2020,France,0,0,0,0
Tue Mar 10 00:00:00 GMT 2020,France,1773,33,12,1728
Tue Mar 10 00:00:00 GMT 2020,France,5,0,0,5
Tue Mar 10 00:00:00 GMT 2020,France,0,0,0,0
Tue Mar 10 00:00:00 GMT 2020,France,0,0,0,0
Tue Mar 10 00:00:00 GMT 2020,France,2,0,0,2
Tue Mar 10 00:00:00 GMT 2020,France,0,0,0,0
Tue Mar 10 00:00:00 GMT 2020,France,0,0,0,0
Tue Mar 10 00:00:00 GMT 2020,France,0,0,0,0
Tue Mar 10 00:00:00 GMT 2020,France,1,0,0,1
Tue Mar 10 00:00:00 GMT 2020,France,0,0,0,0
Tue Mar 10 00:00:00 GMT 2020,France,2,0,0,2
Tue Mar 10 00:00:00 GMT 2020,France,0,0,0,0
Wed Mar 11 00:00:00 GMT 2020,France,2281,48,12,2221
Wed Mar 11 00:00:00 GMT 2020,France,5,0,0,5
Wed Mar 11 00:00:00 GMT 2020,France,0,0,0,0
Wed Mar 11 00:00:00 GMT 2020,France,0,0,0,0
Wed Mar 11 00:00:00 GMT 2020,France,3,0,0,3
Wed Mar 11 00:00:00 GMT 2020,France,0,0,0,0
Wed Mar 11 00:00:00 GMT 2020,France,0,0,0,0
Wed Mar 11 00:00:00 GMT 2020,France,1,0,0,1
Wed Mar 11 00:00:00 GMT 2020,France,1,0,0,1
Wed Mar 11 00:00:00 GMT 2020,France,0,0,0,0
Wed Mar 11 00:00:00 GMT 2020,France,2,0,0,2
Wed Mar 11 00:00:00 GMT 2020,France,0,0,0,0
Thu Mar 12 00:00:00 GMT 2020,France,2281,48,12,2221
Thu Mar 12 00:00:00 GMT 2020,France,5,0,0,5
Thu Mar 12 00:00:00 GMT 2020,France,0,0,0,0
Thu Mar 12 00:00:00 GMT 2020,France,0,0,0,0
Thu Mar 12 00:00:00 GMT 2020,France,3,0,0,3
Thu Mar 12 00:00:00 GMT 2020,France,0,0,0,0
Thu Mar 12 00:00:00 GMT 2020,France,0,0,0,0
Thu Mar 12 00:00:00 GMT 2020,France,1,0,0,1
Thu Mar 12 00:00:00 GMT 2020,France,1,0,0,1
Thu Mar 12 00:00:00 GMT 2020,France,0,0,0,0
Thu Mar 12 00:00:00 GMT 2020,France,2,0,0,2
Thu Mar 12 00:00:00 GMT 2020,France,0,0,0,0
Fri Mar 13 00:00:00 GMT 2020,France,3661,79,12,3570
Fri Mar 13 00:00:00 GMT 2020,France,5,0,0,5
Fri Mar 13 00:00:00 GMT 2020,France,3,0,0,3
Fri Mar 13 00:00:00 GMT 2020,France,1,0,0,1
